"Date" "Year" "Quarter" "Appr..status" "Seq.No." "Sampling.type" "Vessel" "Trip" "Station" "Gear" "Mesh.size" "Validity..haul." "Subsample" "Fate" "Processing" "Catagory" "Max.maturity" "Subdiv." "Rect." "ICES" "Depth" "Fishno" "LngtClass" "Age" "Age.quality" "IndWgt" "Sex" "Maturity" "Otolithno" "Spmen.note" "Fat.content..code." "Age.quality...code." "Nematodes..code." "Area" "Area_Year"
"154972" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 14 125 1 NA 12 "M" 1 NA "" NA NA NA 29 "29.1996"
"154973" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 17 125 1 NA 12 "M" 1 NA "" NA NA NA 29 "29.1996"
"154974" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 16 125 1 NA 12 "M" 1 NA "" NA NA NA 29 "29.1996"
"154975" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 18 125 1 NA 12 "M" 2 NA "" NA NA NA 29 "29.1996"
"154976" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 20 130 1 NA 12 "F" 1 NA "" NA NA NA 29 "29.1996"
"154977" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 23 130 2 NA 12 "F" 1 NA "" NA NA NA 29 "29.1996"
"154978" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 19 130 2 NA 12 "F" 2 NA "" NA NA NA 29 "29.1996"
"154979" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 21 130 2 NA 12 "F" 2 NA "" NA NA NA 29 "29.1996"
"154980" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 22 130 2 NA 12 "M" 1 NA "" NA NA NA 29 "29.1996"
"154981" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 28 135 1 NA 13 "F" 2 NA "" NA NA NA 29 "29.1996"
"154982" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 25 135 2 NA 13 "F" 2 NA "" NA NA NA 29 "29.1996"
"154983" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 27 135 2 NA 13 "F" 2 NA "" NA NA NA 29 "29.1996"
"154984" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 24 135 2 NA 13 "M" 2 NA "" NA NA NA 29 "29.1996"
"154985" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 26 135 2 NA 13 "M" 2 NA "" NA NA NA 29 "29.1996"
"154986" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 30 140 2 NA 15 "F" 2 NA "" NA NA NA 29 "29.1996"
"154987" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 33 140 2 NA 15 "F" 2 NA "" NA NA NA 29 "29.1996"
"154988" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 32 140 2 NA 15 "F" 2 NA "" NA NA NA 29 "29.1996"
"154989" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 29 140 2 NA 15 "M" 3 NA "" NA NA NA 29 "29.1996"
"154990" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 31 140 2 NA 15 "M" 3 NA "" NA NA NA 29 "29.1996"
"154991" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 37 145 2 NA 16 "F" 3 NA "" NA NA NA 29 "29.1996"
"154992" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 38 145 2 NA 16 "F" 3 NA "" NA NA NA 29 "29.1996"
"154993" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 34 145 3 NA 16 "F" 3 NA "" NA NA NA 29 "29.1996"
"154994" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 35 145 4 NA 16 "F" 3 NA "" NA NA NA 29 "29.1996"
"154995" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 36 145 2 NA 16 "M" 3 NA "" NA NA NA 29 "29.1996"
"154996" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 40 145 2 NA 19 "M" 3 NA "" NA NA NA 29 "29.1996"
"154997" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 41 150 2 NA 19 "M" 1 NA "" NA NA NA 29 "29.1996"
"154998" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 43 150 2 NA 19 "M" 2 NA "" NA NA NA 29 "29.1996"
"154999" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 42 150 2 NA 19 "M" 3 NA "" NA NA NA 29 "29.1996"
"155000" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 39 150 3 NA 19 "M" 3 NA "" NA NA NA 29 "29.1996"
"155001" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 44 155 3 NA 20 "M" 2 NA "" NA NA NA 29 "29.1996"
"155002" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 48 155 3 NA 20 "M" 2 NA "" NA NA NA 29 "29.1996"
"155003" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 47 155 3 NA 20 "M" 2 NA "" NA NA NA 29 "29.1996"
"155004" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 45 155 2 NA 20 "M" 3 NA "" NA NA NA 29 "29.1996"
"155005" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 46 155 2 NA 20 "M" 3 NA "" NA NA NA 29 "29.1996"
"155006" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 49 160 2 NA 23 "F" 2 NA "" NA NA NA 29 "29.1996"
"155007" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 50 160 3 NA 23 "F" 2 NA "" NA NA NA 29 "29.1996"
"155008" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 53 160 3 NA 23 "F" 3 NA "" NA NA NA 29 "29.1996"
"155009" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 51 160 2 NA 23 "M" 3 NA "" NA NA NA 29 "29.1996"
"155010" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 52 160 3 NA 23 "M" 3 NA "" NA NA NA 29 "29.1996"
"155011" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 54 165 2 NA 25 "F" 2 NA "" NA NA NA 29 "29.1996"
"155012" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 57 165 2 NA 25 "F" 2 NA "" NA NA NA 29 "29.1996"
"155013" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 55 165 4 NA 25 "F" 2 NA "" NA NA NA 29 "29.1996"
"155014" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 56 165 5 NA 25 "F" 3 NA "" NA NA NA 29 "29.1996"
"155015" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 58 165 2 NA 25 "M" 2 NA "" NA NA NA 29 "29.1996"
"155016" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 61 170 3 NA 26 "F" 3 NA "" NA NA NA 29 "29.1996"
"155017" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 63 170 3 NA 26 "F" 3 NA "" NA NA NA 29 "29.1996"
"155018" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 59 170 2 NA 26 "M" 2 NA "" NA NA NA 29 "29.1996"
"155019" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 62 170 3 NA 26 "M" 2 NA "" NA NA NA 29 "29.1996"
"155020" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 60 170 4 NA 26 "M" 3 NA "" NA NA NA 29 "29.1996"
"155021" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 66 175 4 NA 30 "F" 3 NA "" NA NA NA 29 "29.1996"
"155022" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 65 175 3 NA 30 "M" 2 NA "" NA NA NA 29 "29.1996"
"155023" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 64 175 5 NA 30 "M" 3 NA "" NA NA NA 29 "29.1996"
"155024" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 67 180 4 NA 31 "F" 3 NA "" NA NA NA 29 "29.1996"
"155025" "10/28/96" 1996 4 "Final" 371 2 "SEPI" 42 193 321 9 "V" 0 8 0 9 NA "29S" 4765 "47H0" 53 68 225 5 NA 51 "M" 3 NA "" NA NA NA 29 "29.1996"
"155026" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 1 80 0 NA 3 "" 1 NA "" NA NA NA 29 "29.1996"
"155027" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 3 90 0 NA 4 "M" 1 NA "" NA NA NA 29 "29.1996"
"155028" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 2 90 0 NA 4 "" 1 NA "" NA NA NA 29 "29.1996"
"155029" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 5 90 0 NA 4 "" 1 NA "" NA NA NA 29 "29.1996"
"155030" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 4 90 0 NA 4 "" 1 NA "" NA NA NA 29 "29.1996"
"155031" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 7 105 1 NA 7 "F" 1 NA "" NA NA NA 29 "29.1996"
"155032" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 6 105 1 NA 7 "M" 1 NA "" NA NA NA 29 "29.1996"
"155033" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 8 110 1 NA 7 "F" 1 NA "" NA NA NA 29 "29.1996"
"155034" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 12 110 1 NA 7 "F" 1 NA "" NA NA NA 29 "29.1996"
"155035" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 11 110 1 NA 7 "F" 1 NA "" NA NA NA 29 "29.1996"
"155036" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 9 110 1 NA 7 "F" 1 NA "" NA NA NA 29 "29.1996"
"155037" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 10 110 1 NA 7 "M" 1 NA "" NA NA NA 29 "29.1996"
"155038" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 16 115 1 NA 8 "F" 1 NA "" NA NA NA 29 "29.1996"
"155039" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 13 115 1 NA 8 "F" 2 NA "" NA NA NA 29 "29.1996"
"155040" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 14 115 1 NA 8 "M" 1 NA "" NA NA NA 29 "29.1996"
"155041" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 17 115 1 NA 8 "M" 1 NA "" NA NA NA 29 "29.1996"
"155042" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 15 115 1 NA 8 "M" 1 NA "" NA NA NA 29 "29.1996"
"155043" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 19 120 1 NA 9 "F" 1 NA "" NA NA NA 29 "29.1996"
"155044" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 21 120 1 NA 9 "F" 2 NA "" NA NA NA 29 "29.1996"
"155045" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 20 120 2 NA 9 "F" 2 NA "" NA NA NA 29 "29.1996"
"155046" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 18 120 1 NA 9 "M" 1 NA "" NA NA NA 29 "29.1996"
"155047" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 22 120 1 NA 9 "M" 2 NA "" NA NA NA 29 "29.1996"
"155048" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 26 125 1 NA 11 "F" 1 NA "" NA NA NA 29 "29.1996"
"155049" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 27 125 2 NA 11 "F" 2 NA "" NA NA NA 29 "29.1996"
"155050" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 24 125 1 NA 11 "M" 1 NA "" NA NA NA 29 "29.1996"
"155051" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 25 125 2 NA 11 "M" 1 NA "" NA NA NA 29 "29.1996"
"155052" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 23 125 2 NA 11 "M" 2 NA "" NA NA NA 29 "29.1996"
"155053" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 31 130 2 NA 12 "F" 1 NA "" NA NA NA 29 "29.1996"
"155054" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 29 130 2 NA 12 "F" 2 NA "" NA NA NA 29 "29.1996"
"155055" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 32 130 2 NA 12 "F" 2 NA "" NA NA NA 29 "29.1996"
"155056" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 30 130 2 NA 12 "M" 1 NA "" NA NA NA 29 "29.1996"
"155057" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 28 130 2 NA 12 "M" 2 NA "" NA NA NA 29 "29.1996"
"155058" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 33 135 2 NA 13 "F" 2 NA "" NA NA NA 29 "29.1996"
"155059" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 34 135 3 NA 13 "F" 2 NA "" NA NA NA 29 "29.1996"
"155060" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 35 135 2 NA 13 "M" 1 NA "" NA NA NA 29 "29.1996"
"155061" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 36 135 2 NA 13 "M" 1 NA "" NA NA NA 29 "29.1996"
"155062" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 37 135 2 NA 13 "M" 2 NA "" NA NA NA 29 "29.1996"
"155063" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 40 140 2 NA 15 "F" 1 NA "" NA NA NA 29 "29.1996"
"155064" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 42 140 1 NA 15 "F" 2 NA "" NA NA NA 29 "29.1996"
"155065" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 41 140 2 NA 15 "F" 2 NA "" NA NA NA 29 "29.1996"
"155066" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 38 140 2 NA 15 "M" 1 NA "" NA NA NA 29 "29.1996"
"155067" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 39 140 2 NA 15 "M" 1 NA "" NA NA NA 29 "29.1996"
"155068" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 45 145 2 NA 15 "F" 2 NA "" NA NA NA 29 "29.1996"
"155069" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 47 145 2 NA 15 "F" 2 NA "" NA NA NA 29 "29.1996"
"155070" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 44 145 3 NA 15 "F" 2 NA "" NA NA NA 29 "29.1996"
"155071" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 43 145 2 NA 15 "M" 2 NA "" NA NA NA 29 "29.1996"
"155072" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 46 145 2 NA 15 "M" 2 NA "" NA NA NA 29 "29.1996"
"155073" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 48 150 2 NA 17 "F" 2 NA "" NA NA NA 29 "29.1996"
"155074" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 51 150 2 NA 17 "F" 2 NA "" NA NA NA 29 "29.1996"
"155075" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 50 150 2 NA 17 "F" 2 NA "" NA NA NA 29 "29.1996"
"155076" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 52 150 4 NA 17 "F" 2 NA "" NA NA NA 29 "29.1996"
"155077" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 49 150 2 NA 17 "M" 2 NA "" NA NA NA 29 "29.1996"
"155078" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 54 155 3 NA 19 "F" 2 NA "" NA NA NA 29 "29.1996"
"155079" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 53 155 3 NA 19 "M" 2 NA "" NA NA NA 29 "29.1996"
"155080" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 56 155 2 NA 19 "M" 3 NA "" NA NA NA 29 "29.1996"
"155081" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 55 155 3 NA 19 "M" 3 NA "" NA NA NA 29 "29.1996"
"155082" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 57 155 3 NA 19 "M" 3 NA "" NA NA NA 29 "29.1996"
"155083" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 60 160 2 NA 20 "F" 2 NA "" NA NA NA 29 "29.1996"
"155084" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 58 160 3 NA 20 "F" 2 NA "" NA NA NA 29 "29.1996"
"155085" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 59 160 3 NA 20 "F" 2 NA "" NA NA NA 29 "29.1996"
"155086" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 61 165 4 NA 20 "M" 3 NA "" NA NA NA 29 "29.1996"
"155087" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 62 170 4 NA 22 "F" 3 NA "" NA NA NA 29 "29.1996"
"155088" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 63 175 4 NA 30 "F" 3 NA "" NA NA NA 29 "29.1996"
"155089" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 64 180 5 NA 28 "F" 2 NA "" NA NA NA 29 "29.1996"
"155090" "10/29/96" 1996 4 "Final" 372 2 "SEPI" 42 194 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 100 65 215 5 NA 42 "M" 2 NA "" NA NA NA 29 "29.1996"
"155091" "10/29/96" 1996 4 "Final" 373 2 "SEPI" 42 195 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 168 1 110 1 NA 8 "F" 1 NA "" NA NA NA 29 "29.1996"
"155092" "10/29/96" 1996 4 "Final" 373 2 "SEPI" 42 195 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 168 2 110 1 NA 8 "M" 1 NA "" NA NA NA 29 "29.1996"
"155093" "10/29/96" 1996 4 "Final" 373 2 "SEPI" 42 195 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 168 3 115 1 NA 8 "F" 1 NA "" NA NA NA 29 "29.1996"
"155094" "10/29/96" 1996 4 "Final" 373 2 "SEPI" 42 195 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 168 5 115 1 NA 8 "F" 1 NA "" NA NA NA 29 "29.1996"
"155095" "10/29/96" 1996 4 "Final" 373 2 "SEPI" 42 195 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 168 4 115 1 NA 8 "F" 1 NA "" NA NA NA 29 "29.1996"
"155096" "10/29/96" 1996 4 "Final" 373 2 "SEPI" 42 195 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 168 6 120 1 NA 9 "F" 1 NA "" NA NA NA 29 "29.1996"
"155097" "10/29/96" 1996 4 "Final" 373 2 "SEPI" 42 195 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 168 7 120 0 NA 9 "F" 2 NA "" NA NA NA 29 "29.1996"
"155098" "10/29/96" 1996 4 "Final" 373 2 "SEPI" 42 195 321 9 "V" 0 8 0 9 NA "29S" 4766 "47H1" 168 9 120 1 NA 9 "M" 1 NA "" NA NA NA 29 "29.1996"
